"Master list — 10,576 student clubs. Instagram URLs: 9,420. Categories: 10,576. Discord URLs: 162. SPA merge sources: enrichment.",,,,,,,,,
School,Name,Category,Campus,Directory URL,Instagram URL,Instagram Handle,IG Source,Discord URL,Discord Source
utsg,Chemistry Students' Union,"Media & Web, Politics & Advocacy",St George,https://sop.utoronto.ca/group/chemistry-students-union/,https://www.instagram.com/csu_uoft/,@csu_uoft,found,,
utsg,Chestnut Residence Council,Politics & Advocacy,St George,https://sop.utoronto.ca/group/chestnut-residence-council/,https://www.instagram.com/chestnutrescouncil/,@chestnutrescouncil,found,,
utsg,China Education Forum Student Association (UTCEFSA),Politics & Advocacy,St George,https://sop.utoronto.ca/group/china-education-forum-utcef/,https://www.instagram.com/utcef/,@utcef,found,,
utsg,Chinese Board Game Club (CBGC),"Arts & Culture, Games & Recreation",St George,https://sop.utoronto.ca/group/chinese-board-game-club-cbgc/,,,not_found,,
utsg,Chinese Christian Fellowship,Religion & Spirituality,St George,https://sop.utoronto.ca/group/chinese-christian-fellowship/,https://www.instagram.com/utccf_/,@utccf_,found,,
utsg,Chinese Debate Association,"Arts & Culture, Politics & Advocacy",St George,https://sop.utoronto.ca/group/university-of-toronto-chinese-debate-association/,,,not_found,,
utsg,Chinese Popular Culture Club,Arts & Culture,St George,https://sop.utoronto.ca/group/chinese-popular-culture-club/,,,not_found,,
utsg,Chinese Students and Scholars Association (UTCSSA),Arts & Culture,St George,https://sop.utoronto.ca/group/chinese-students-and-scholars-association-utcssa/,https://www.instagram.com/utcssa_official/,@utcssa_official,found,,
utsg,Chinese Undergraduate Student Association at the University of Toronto,Arts & Culture,St George,https://sop.utoronto.ca/group/chinese-undergraduate-association-at-the-university-of-toronto-cuaut-on-st-george-campus/,https://www.instagram.com/cuautsg/,@cuautsg,found,,
utsg,Chinese Youth Finance Summit,Business,St George,https://sop.utoronto.ca/group/chinese-youth-finance-summit/,,,not_found,,
utsg,Christian Students at UTSG,Religion & Spirituality,St George,https://sop.utoronto.ca/group/christian-students-at-u-of-t-campus/,https://www.instagram.com/christianstudentsatuoft/,@christianstudentsatuoft,confirmed|web_search_third_pass,,
utsg,Church of Jesus Christ of Latter-day Saints Student Association (UT LDSSA),Religion & Spirituality,St George,https://sop.utoronto.ca/group/church-of-jesus-christ-of-latter-day-saints-student-association-ut-ldssa/,,,not_found,,
utsg,Cinema Studies Graduate Student Union,Politics & Advocacy,St George,https://sop.utoronto.ca/group/cinema-studies-graduate-student-union/,https://www.instagram.com/csgsu_uoft/,@csgsu_uoft,found,,
utsg,Cinema Studies Student Union,Politics & Advocacy,St George,https://sop.utoronto.ca/group/cinema-studies-student-union/,https://www.instagram.com/cinssu/,@cinssu,agent_search,,
utsg,CIUT 89.5 FM (U of T Community Radio),Media & Web,"St George, UTM, UTSC",https://sop.utoronto.ca/group/ciut-89-5-fm-u-of-t-community-radio/,https://www.instagram.com/ciut895fm/,@ciut895fm,found,,
utsg,Civil and Mineral Engineering Graduate Students Association,Media & Web,St George,https://sop.utoronto.ca/group/civil-and-mineral-engineering-graduate-students-association/,https://www.instagram.com/civmin/,@civmin,found,,
utsg,Civil Engineering Club,Media & Web,St George,https://sop.utoronto.ca/group/civil-engineering-club/,https://www.instagram.com/civclub/,@civclub,found,,
utsg,Civil Engineering Graduate Students' Association,Media & Web,St George,https://sop.utoronto.ca/group/civil-engineering-graduate-students-association/,https://www.instagram.com/civmin/,@civmin,found,,
utsg,Classical Music Club (CMC),Arts & Culture,St George,https://sop.utoronto.ca/group/the-classical-music-club-cmc/,https://www.instagram.com/classicalmusicuoft/,@classicalmusicuoft,found,,
utsg,Classics Students' Union,Politics & Advocacy,St George,https://sop.utoronto.ca/group/classics-students-union/,https://www.instagram.com/classicsstudentsunion/,@classicsstudentsunion,found,,
utsg,Climate Justice UofT: The Student Voice on Environmental Justice,"Environment, Politics & Advocacy",St George,https://sop.utoronto.ca/group/leap-chapter-uoft-the-student-voice-on-environmental-justice/,https://www.instagram.com/climatejusticeuoft/,@climatejusticeuoft,found,,
utsg,"Climate, Health, and Sustainable Care Students' Association","Environment, Health",St George,https://sop.utoronto.ca/group/climate-health-and-sustainable-care-students-association/,,,not_found,,
utsg,Clinical Psychology Students' Association (CPSA),"Health, Politics & Advocacy",St George,https://sop.utoronto.ca/group/clinical-psychology-students-association-cpsa/,https://www.instagram.com/cpsa.uoft/,@cpsa.uoft,found,,
utsg,Club For Undergraduate Biomedical Engineering (CUBE),"Health, Media & Web",St George,https://sop.utoronto.ca/group/club-for-undergraduate-biomedical-engineering-cube/,https://www.instagram.com/cube.skule/,@cube.skule,found,,
utsg,Coda UofT Student Chapter,Games & Recreation,St George,https://sop.utoronto.ca/group/coda-uoft/,https://www.instagram.com/coda.uoft/,@coda.uoft,found,,
utsg,Code Blue Student Club (UofT),Games & Recreation,St George,https://sop.utoronto.ca/group/code-blue-uoft/,https://www.instagram.com/codeblueuoft/,@codeblueuoft,confirmed|web_search_enrichment_pass,,
utsg,Coffee to Capital (CTC),"Business, Games & Recreation",St George,https://sop.utoronto.ca/group/coffee-to-capital-ctc/,https://www.instagram.com/coffeetocapital/,@coffeetocapital,confirmed|web_search_recovery_pass,,
utsg,Cognitive Science and Artificial Intelligence Students Association (CASA),Media & Web,St George,https://sop.utoronto.ca/group/copy-of-cognitive-science-and-artificial-intelligence-students-association-casa-2/,https://www.instagram.com/casa.uoft/,@casa.uoft,found,,
utsg,Collaborative Program in Neuroscience (CPIN) Undergraduate Mentorship Program,Community Service,St George,https://sop.utoronto.ca/group/collaborative-program-in-neuroscience-cpin-undergraduate-mentorship-program/,https://www.instagram.com/cpin_uoft/,@cpin_uoft,found,,
utsg,Collegiate Softball Enthusiasts Club (CSEC),Games & Recreation,St George,https://sop.utoronto.ca/group/collegiate-softball-enthusiasts-club-csec/,https://www.instagram.com/utsg.cass/,,low_confidence,,
utsg,Commerce Students' Association,Business,St George,https://sop.utoronto.ca/group/commerce-students-association/,https://www.instagram.com/myrcsa/,@myrcsa,found,,
utsg,Committee of Laboratory Medicine and Pathobiology Students,Health,St George,https://sop.utoronto.ca/group/confederation-of-laboratory-medicine-and-pathobiology-students/,https://www.instagram.com/lmpsu_uoft/,@lmpsu_uoft,found,,
utsg,Common Chord (CC),Games & Recreation,St George,https://sop.utoronto.ca/group/common-chord-cc/,https://www.instagram.com/common_chord_/,@common_chord_,confirmed|web_search_third_pass,,
utsg,Communist Party of Canada Club,Politics & Advocacy,St George,https://sop.utoronto.ca/group/communist-party-of-canada-club/,https://www.instagram.com/uoftcommunists/,@uoftcommunists,found,,
utsg,Community Builders,Games & Recreation,St George,https://sop.utoronto.ca/group/community-builders/,https://www.instagram.com/communitybuilders.uoft/,@communitybuilders.uoft,confirmed|web_search_recovery_pass,,
utsg,Comparative Literature Course Union,Politics & Advocacy,St George,https://sop.utoronto.ca/group/comparative-literature-course-union/,https://www.instagram.com/uoftcomplit/,@uoftcomplit,found,,
utsg,Competitive Programming Club,Media & Web,St George,https://sop.utoronto.ca/group/competitive-programming-club/,,,not_found,https://discord.gg/xdpvsXnShc,confirmed|web_search_enrichment_pass
utsg,Computational Linguistics Club @ UofT (CLC@UofT),Politics & Advocacy,St George,https://sop.utoronto.ca/group/computational-linguistics-club-uoft-clcuoft/,https://www.instagram.com/clguoft/,@clguoft,confirmed|web_search_recovery_pass,,
utsg,Computer Science Graduate Student Benevolent Society,Media & Web,St George,https://sop.utoronto.ca/group/computer-science-graduate-student-benevolent-society/,https://www.instagram.com/uoft.csgs/,@uoft.csgs,found,,
utsg,Computer Science Students Union (CSSU),"Media & Web, Politics & Advocacy",St George,https://sop.utoronto.ca/group/computer-science-students-union/,https://www.instagram.com/uoftcssu/,@uoftcssu,found,,
utsg,Concrete Canoe Team,Games & Recreation,St George,https://sop.utoronto.ca/group/concrete-canoe-team/,https://www.instagram.com/uoftconcretecanoe/,@uoftconcretecanoe,found,,
utsg,Concussion Legacy Foundation UofT Student Chapter (CLF UofT),Games & Recreation,St George,https://sop.utoronto.ca/group/concussion-legacy-foundation-uoft-clf-uoft/,https://www.instagram.com/concussion.can.uoft/,@concussion.can.uoft,found,,
utsg,Connections: A Group for Black Women (Connections AGFBW),Games & Recreation,St George,https://sop.utoronto.ca/group/connections-a-group-for-black-women-2/,https://www.instagram.com/connectionsagfbw/,@connectionsagfbw,found,,
utsg,Contemporary Asian Studies Student Union,Politics & Advocacy,St George,https://sop.utoronto.ca/group/contemporary-asian-studies-student-union/,https://www.instagram.com/ut_cassu/,@ut_cassu,found,,
utsg,Covering Soles Student Chapter (UTCS),Games & Recreation,St George,https://sop.utoronto.ca/group/covering-soles-utcs/,https://www.instagram.com/coveringsolesutsg/,@coveringsolesutsg,agent_search,,
utsg,Creative Writing Club,Arts & Culture,St George,https://sop.utoronto.ca/group/creative-writing-club/,https://www.instagram.com/cwc_uoft/,@cwc_uoft,found,,
utsg,Creativity and Society Student Association (CRESA),Politics & Advocacy,St George,https://sop.utoronto.ca/group/creative-expression-and-society-student-union/,https://www.instagram.com/ces.su/,@ces.su,confirmed|web_search_recovery_pass,,
utsg,Criminology & Sociolegal Studies Students' Association (CRIMSA),Politics & Advocacy,St George,https://sop.utoronto.ca/group/criminology-sociolegal-studies-students-association/,https://www.instagram.com/uoftcrimsa/,@uoftcrimsa,found,,
utsg,CRIMYTH,Games & Recreation,St George,https://sop.utoronto.ca/group/crimyth/,https://www.instagram.com/crimyth_/,@crimyth_,found,,
utsg,Cycle Sync,Games & Recreation,St George,https://sop.utoronto.ca/group/cycle-sync/,https://www.instagram.com/uoft.cyclesync/,@uoft.cyclesync,agent_search,,
utsg,Dalla Lana School of Public Health Students' Association,Health,St George,https://sop.utoronto.ca/group/dalla-lana-school-of-public-health-students-association/,https://www.instagram.com/uoft_phsa/,@uoft_phsa,found,,
utsg,Daniel's Housing Initiative (DHI),Games & Recreation,St George,https://sop.utoronto.ca/group/daniels-housing-initiative-dhi/,https://www.instagram.com/dhi.uoft/,@dhi.uoft,found,,
utsg,Daniel's Korean Association (DKA),Arts & Culture,St George,https://sop.utoronto.ca/group/daniels-korean-association-dka/,https://www.instagram.com/uoft_dka/,@uoft_dka,confirmed|web_search,,
utsg,Dear Future Medicine,Health,St George,https://sop.utoronto.ca/group/dear-future-medicine/,https://www.instagram.com/ut_dearfuturemedicine/,@ut_dearfuturemedicine,confirmed|web_search_recovery_pass,,
utsg,DECA UToronto,Games & Recreation,St George,https://sop.utoronto.ca/group/ace-utsg/,https://www.instagram.com/deca_utoronto/,@deca_utoronto,found,,
utsg,Deeper Life Campus Fellowship,Religion & Spirituality,St George,https://sop.utoronto.ca/group/deeper-life-campus-fellowship/,https://www.instagram.com/dlcfmb/,@dlcfmb,found,,
utsg,Dementia Awareness Initiative (DAI),Health,St George,https://sop.utoronto.ca/group/dementia-awareness-initiative-dai/,https://www.instagram.com/dementiaawarenessinitiative/,@dementiaawarenessinitiative,found,,
utsg,Dementia Support Students Association (DSSA),Health,St George,https://sop.utoronto.ca/group/dementia-support-students-association-dssa/,https://www.instagram.com/dssa_uoft/,@dssa_uoft,found,,
utsg,Dental Students' Society (DSS),Health,St George,https://sop.utoronto.ca/group/dental-students-society-dss/,https://www.instagram.com/uoftdss/,@uoftdss,found,,
utsg,Dentistry 4 Youth UofT Student Association,Health,St George,https://sop.utoronto.ca/group/dentistry-4-youth-uoft/,https://www.instagram.com/dentistry4youth_uoft/,@dentistry4youth_uoft,confirmed|web_search_recovery_pass,,
utsg,Desi Student's Association,Games & Recreation,St George,https://sop.utoronto.ca/group/desi-students-association/,https://www.instagram.com/dsa.uoft/,@dsa.uoft,found,,
utsg,Desire2Discover (D2D),Games & Recreation,St George,https://sop.utoronto.ca/group/desire2discover-d2d/,https://www.instagram.com/desire2discoveruoft/,@desire2discoveruoft,confirmed|web_search_enrichment_pass,,
utsg,Desk Clutter Magazine,Media & Web,St George,https://sop.utoronto.ca/group/desk-clutter-magazine/,https://www.instagram.com/cluttermagazine/,@cluttermagazine,low_confidence,,
utsg,Diaspora and Transnational Studies Union,Politics & Advocacy,St George,https://sop.utoronto.ca/group/diaspora-and-transnational-studies-union/,https://www.instagram.com/dtsu_uoft/,@dtsu_uoft,found,,
utsg,Discovery,Games & Recreation,St George,https://sop.utoronto.ca/group/discovery/,https://www.instagram.com/discovery_uoft/,@discovery_uoft,confirmed|web_search_enrichment_pass,,
utsg,Doctoral Students Association of the Faculty of Information,Politics & Advocacy,St George,https://sop.utoronto.ca/group/doctoral-students-association-of-the-faculty-of-information/,,,not_found,,
utsg,Drama Student Union,Politics & Advocacy,St George,https://sop.utoronto.ca/group/drama-student-union/,https://www.instagram.com/uoft_suds/,@uoft_suds,found,,
utsg,East African Community Club UofT (EACC UofT),Arts & Culture,St George,https://sop.utoronto.ca/group/east-african-community-club-uoft-eacc-uoft/,https://www.instagram.com/eacc.uoft/,@eacc.uoft,confirmed|web_search,,
utsg,East Asian Studies Student Union,Politics & Advocacy,St George,https://sop.utoronto.ca/group/east-asian-studies-student-union/,https://www.instagram.com/eassu_uoft/,@eassu_uoft,agent_search,,
utsg,Eastern Orthodox Students Association,Politics & Advocacy,St George,https://sop.utoronto.ca/group/eastern-orthodox-students-association/,https://www.instagram.com/eosa_uoft/,@eosa_uoft,found,,
utsg,Eating Disorder Awareness & Support Club (EDASC),Politics & Advocacy,St George,https://sop.utoronto.ca/group/eating-disorder-awareness-support-club/,https://www.instagram.com/edasc.uoft/,@edasc.uoft,agent_search,,
utsg,Ecology and Evolutionary Biology Graduate Student Association (EGSA),Environment,St George,https://sop.utoronto.ca/group/ecology-and-evolutionary-biology-graduate-student-association-egsa/,,,not_found,,
utsg,Ecology and Evolutionary Biology Undergraduate Union (EEBU),"Environment, Politics & Advocacy",St George,https://sop.utoronto.ca/group/copy-of-ecology-and-evolutionary-biology-undergraduate-union-eebu-2/,https://www.instagram.com/eebu.uoft/,@eebu.uoft,found,,
utsg,Economics Students Association,Business,St George,https://sop.utoronto.ca/group/economics-students-association/,https://www.instagram.com/esauoft/,@esauoft,found,,
utsg,Economics Union,"Business, Politics & Advocacy",St George,https://sop.utoronto.ca/group/economics-union/,https://www.instagram.com/esauoft/,@esauoft,found,,
utsg,Egyptian Students' Association – St. George Campus,Arts & Culture,St George,https://sop.utoronto.ca/group/egyptian-students-association-st-george-campus/,https://www.instagram.com/esa.uoft/,@esa.uoft,found,,
utsg,Electrical and Computer Engineering Club,Media & Web,St George,https://sop.utoronto.ca/group/computer-engineering-club/,https://www.instagram.com/ece__club/,@ece__club,found,,
utsg,Electrical and Computer Engineering Graduate Students' Society,Media & Web,St George,https://sop.utoronto.ca/group/electrical-and-computer-engineering-graduate-students-society/,https://www.instagram.com/ecegssofficial/,@ecegssofficial,confirmed|web_search_recovery_pass,,
utsg,Emergence (East Asian Queer Support Group for Visibility and Rights),Politics & Advocacy,St George,https://sop.utoronto.ca/group/emergence-east-asian-queer-support-group-for-visibility-and-rights/,https://www.instagram.com/ea_queer_emergence_uoft/,@ea_queer_emergence_uoft,found,,
utsg,Emmanuel College Students' Society,Games & Recreation,St George,https://sop.utoronto.ca/group/emmanuel-college-students-society/,https://www.instagram.com/emmanuelcollegestudentsociety/,@emmanuelcollegestudentsociety,confirmed|web_search_third_pass,,
utsg,EmpowART UofT – Student Chapter,Games & Recreation,St George,https://sop.utoronto.ca/group/empowart-uoft/,https://www.instagram.com/empowart.uoft/,@empowart.uoft,found,,
utsg,Enactus UTSG Student Chapter,Community Service,St George,https://sop.utoronto.ca/group/enactus-university-of-toronto/,https://www.instagram.com/enactus_utsg/,@enactus_utsg,found,,
utsg,EngageU,Games & Recreation,St George,https://sop.utoronto.ca/group/new-majority-university-of-toronto-student-chapter-new-majority-uoft/,https://www.instagram.com/engage2u/,@engage2u,low_confidence,,
utsg,Engineering Athletic Association (EAA),"Games & Recreation, Media & Web",St George,https://sop.utoronto.ca/group/engineering-athletic-association-eaa/,https://www.instagram.com/skulesports/,@skulesports,low_confidence,,
utsg,Engineering Science Club,Media & Web,St George,https://sop.utoronto.ca/group/engineering-science-club/,https://www.instagram.com/engsciclub/,@engsciclub,confirmed|web_search,,
utsg,Engineering Society (EngSoc),Media & Web,St George,https://sop.utoronto.ca/group/engineering-society-engsoc/,https://www.instagram.com/uoftengsoc/,@uoftengsoc,found,,
utsg,Engineers In Action – University of Toronto Student Chapter (EIA – U of T),Media & Web,St George,https://sop.utoronto.ca/group/engineers-in-action/,https://www.instagram.com/eia.uoft/,@eia.uoft,found,,
utsg,"Engineers Without Borders, University of Toronto Student Chapter","Community Service, Media & Web",St George,https://sop.utoronto.ca/group/engineers-without-borders/,https://www.instagram.com/ewbuoft/,@ewbuoft,found,,
utsg,English Association,Arts & Culture,St George,https://sop.utoronto.ca/group/english-association/,https://www.instagram.com/englishassoc/,@englishassoc,low_confidence,,
utsg,English Students' Union,"Arts & Culture, Politics & Advocacy",St George,https://sop.utoronto.ca/group/english-students-union/,https://www.instagram.com/theuoftesu/,@theuoftesu,found,,
utsg,Environmental Students' Union,"Environment, Politics & Advocacy",St George,https://sop.utoronto.ca/group/environmental-students-union/,https://www.instagram.com/ensu.uoft/,@ensu.uoft,found,,
utsg,Equity Studies Student Union (ESSU),Politics & Advocacy,St George,https://sop.utoronto.ca/group/equity-studies-student-union/,https://www.instagram.com/uoftessu/,@uoftessu,found,,
utsg,Estonian Student's Association (ESTA),Arts & Culture,St George,https://sop.utoronto.ca/group/estonian-students-association-esta/,https://www.instagram.com/eesauoft/,@eesauoft,agent_search,,
utsg,Ethics Society & Law Students' Association (ES&LSA),Politics & Advocacy,St George,https://sop.utoronto.ca/group/ethics-society-and-law-student-association/,https://www.instagram.com/ethicssocietyandlaw/,@ethicssocietyandlaw,found,,
utsg,European Studies Students' Association,Arts & Culture,St George,https://sop.utoronto.ca/group/european-studies-students-association/,https://www.instagram.com/essauoft/,@essauoft,confirmed|web_search,,
utsg,Every Nation Campus (ENC) – Student Chapter,Religion & Spirituality,St George,https://sop.utoronto.ca/group/every-nation-campus-enc/,https://www.instagram.com/enc_toronto/,@enc_toronto,found,,
utsg,EVOLVERE Mental Health UTSG Student Chapter,Health,St George,https://sop.utoronto.ca/group/copy-of-evolvere-mental-health-utsg-student-chapter-2/,https://www.instagram.com/evolvere.utsg/,@evolvere.utsg,found,,
utsg,Exercise is Medicine Canada UofT Student Chapter,Health,St George,https://sop.utoronto.ca/group/exercise-is-medicine-canada-at-uoft/,https://www.instagram.com/eimcatuoft/,@eimcatuoft,found,,
utsg,Eye Can Help,Games & Recreation,St George,https://sop.utoronto.ca/group/eye-can-help/,https://www.instagram.com/eyecanhelp_uoft/,@eyecanhelp_uoft,found,,
utsg,Factor-Inwentash Faculty of Social Work Graduate Student Association,Politics & Advocacy,St George,https://sop.utoronto.ca/group/factor-inwentash-faculty-of-social-work-graduate-student-association/,https://www.instagram.com/gsa.fifsw/,@gsa.fifsw,found,,
utsg,Faculty of Music Undergraduate Association (FMUA),Arts & Culture,St George,https://sop.utoronto.ca/group/faculty-of-music-undergraduate-association-fmua/,https://www.instagram.com/fmua_uoft/,@fmua_uoft,found,,
utsg,FaHoLo Christian fellowship,Religion & Spirituality,St George,https://sop.utoronto.ca/group/faholo-christian-fellowship/,https://www.instagram.com/faholoclub/,@faholoclub,confirmed|web_search_recovery_pass,,
utsg,Fashion and Politics Club,"Arts & Culture, Politics & Advocacy",St George,https://sop.utoronto.ca/group/fashion-and-politics-club/,https://www.instagram.com/uoftfp/,@uoftfp,agent_search,,
utsg,Feminist Equal Rights Alliance (FERA),Politics & Advocacy,St George,https://sop.utoronto.ca/group/feminist-equal-rights-alliance-fera/,https://www.instagram.com/feminist.era/,@feminist.era,agent_search,,
utsg,Filipino Students' Association of Toronto (FSAT),Arts & Culture,St George,https://sop.utoronto.ca/group/filipino-students-association-of-toronto/,https://www.instagram.com/fsa.utoronto/,@fsa.utoronto,found,,
utsg,Film Freaks Club UofT,Arts & Culture,St George,https://sop.utoronto.ca/group/film-freaks-club-uoft/,https://www.instagram.com/filmfreaksclubuoft/,@filmfreaksclubuoft,found,,
utsg,First Gen In Med (FGIM),Games & Recreation,St George,https://sop.utoronto.ca/group/first-gen-in-med-fgm/,https://www.instagram.com/uoftcrimsa/,,low_confidence,,
utsg,FIRST Robotics Mentors Club,Media & Web,St George,https://sop.utoronto.ca/group/first-robotics-mentors-club/,https://www.instagram.com/uoftrobotics/,@uoftrobotics,low_confidence,,
utsg,Fitness for Noobs (F4N),Health,St George,https://sop.utoronto.ca/group/fitness-for-noobs-f4n/,https://www.instagram.com/uoft_f4n/,@uoft_f4n,confirmed|web_search_enrichment_pass,,
utsg,FLUX,Games & Recreation,St George,https://sop.utoronto.ca/group/flux-u-of-t/,https://www.instagram.com/flux.uoft/,@flux.uoft,found,,
utsg,"Fly with Origami, Learn to Dream Students (UTFOLDs)",Games & Recreation,St George,https://sop.utoronto.ca/group/fly-with-origami-learn-to-dream-utfold/,https://www.instagram.com/utfold/,@utfold,found,,
utsg,"Forensics, Autonomy & Law Association (FALA)",Politics & Advocacy,St George,https://sop.utoronto.ca/group/forensic-autonomy-law-society-fals/,https://www.instagram.com/falauoft/,@falauoft,confirmed|web_search_third_pass,,
utsg,Foresters' Club,Environment,St George,https://sop.utoronto.ca/group/foresters-club/,https://www.instagram.com/forestersclub/,@forestersclub,found,,
utsg,Forestry Graduate Student Association,Environment,St George,https://sop.utoronto.ca/group/forestry-graduate-student-association/,https://www.instagram.com/fgsa_uoft/,@fgsa_uoft,found,,
utsg,Forever Friends Club UofT,Games & Recreation,St George,https://sop.utoronto.ca/group/forever-friends-club-uoft/,https://www.instagram.com/foreverfriendsuoft/,@foreverfriendsuoft,confirmed|web_search_recovery_pass,,
utsg,Formula For Our Future (TFFOF),Games & Recreation,St George,https://sop.utoronto.ca/group/formula-for-our-future-tffof/,https://www.instagram.com/uoftffof/,@uoftffof,found,,
utsg,Formula SAE Racing Team,Media & Web,St George,https://sop.utoronto.ca/group/formula-sae-racing-team/,https://www.instagram.com/uoftfsae/,@uoftfsae,found,,
utsg,Francophone African Students Association (FASA),Arts & Culture,St George,https://sop.utoronto.ca/group/francophone-african-students-association-fasa/,https://www.instagram.com/fasauoft/,@fasauoft,agent_search,,
utsg,French Course Union,"Arts & Culture, Politics & Advocacy",St George,https://sop.utoronto.ca/group/french-course-union/,https://www.instagram.com/fcu.utoronto/,@fcu.utoronto,found,,
utsg,Friends of Médecins Sans Frontières (Doctors Without Borders) – University of Toronto Student Chapter,Community Service,St George,https://sop.utoronto.ca/group/friends-of-medecins-sans-frontieres-doctors-without-borders-msf-u-of-t-chapter-fomsf/,https://www.instagram.com/fomsf.uoft/,@fomsf.uoft,found,,
utsg,Fundamental Genetics and Its Applications Students' Association (FGASA),Games & Recreation,St George,https://sop.utoronto.ca/group/fundamental-genetics-and-its-applications-students-association-fgasa/,https://www.instagram.com/fgasa_uoft/,@fgasa_uoft,found,,
utsg,Future Black Female Jurists,Games & Recreation,St George,https://sop.utoronto.ca/group/future-black-female-jurists/,https://www.instagram.com/fbfj_uoft/,@fbfj_uoft,found,,
utsg,FutureForward,Games & Recreation,St George,https://sop.utoronto.ca/group/futureforward/,,,not_found,,
utsg,GenAI Genesis,Games & Recreation,St George,https://sop.utoronto.ca/group/genai-genesis-2/,https://www.instagram.com/genaigenesis/,@genaigenesis,found,,
utsg,Genomics Immortality Club,Games & Recreation,St George,https://sop.utoronto.ca/group/genomic-immortality-club/,https://www.instagram.com/gic_uoft/,@gic_uoft,confirmed|web_search_third_pass,,
utsg,Georgian Students Association,Arts & Culture,St George,https://sop.utoronto.ca/group/georgian-students-association/,https://www.instagram.com/uoft.gsa/,@uoft.gsa,found,,
utsg,German Studies Students' Union,"Arts & Culture, Politics & Advocacy",St George,https://sop.utoronto.ca/group/german-studies-students-union/,https://www.instagram.com/gssuatuoft/,@gssuatuoft,found,,
utsg,Ghanaian Students Association (GSA),Arts & Culture,St George,https://sop.utoronto.ca/group/ghanaian-students-association-gsa/,https://www.instagram.com/gsa_uoft/,@gsa_uoft,found,,
utsg,Girls in Med UTSG Student Chapter (GIM St. George),Games & Recreation,St George,https://sop.utoronto.ca/group/girls-in-med-utsg-student-chapter-gim-st-george/,https://www.instagram.com/girlsinmed/,@girlsinmed,found,,
utsg,Girls Into VC University of Toronto Student Chapter (UofT GIVC),Games & Recreation,St George,https://sop.utoronto.ca/group/university-of-toronto-girls-into-vc-uoft-giv/,https://www.instagram.com/girlsintovc.uoft/,@girlsintovc.uoft,found,,
utsg,Glamour Gals – University of Toronto Student Chapter (GGUofT),Games & Recreation,St George,https://sop.utoronto.ca/group/glamour-gals-university-of-toronto-chapter-gguoft/,https://www.instagram.com/glamourgals.uoft/,@glamourgals.uoft,found,,
utsg,GLG Board Game Club,Games & Recreation,St George,https://sop.utoronto.ca/group/get-lit-gaming/,https://www.instagram.com/gottalovegamesuoft/,@gottalovegamesuoft,found,,
utsg,Global Girls Movement (GGM),Games & Recreation,St George,https://sop.utoronto.ca/group/global-girls-movement-ggm/,https://www.instagram.com/globalgirlsmovement/,@globalgirlsmovement,found,,
utsg,Global Health Students' Association (GloHSA),"Community Service, Health",St George,https://sop.utoronto.ca/group/global-health-students-association-glohsa/,https://www.instagram.com/glohsauoft/,@glohsauoft,found,,
utsg,Global Leadership Student Association (GLSA),Business,St George,https://sop.utoronto.ca/group/global-leadership-association-gla/,https://www.instagram.com/glsa.uoft/,@glsa.uoft,found,,
utsg,Global Medical Missions Alliance (GMMA),"Community Service, Health",St George,https://sop.utoronto.ca/group/global-medical-missions-alliance/,https://www.instagram.com/gmma.toronto/,@gmma.toronto,found,,
utsg,Global Research and Consulting University of Toronto Student Chapter (GRC Toronto),Business,St George,https://sop.utoronto.ca/group/global-research-and-consulting-group-toronto-grc-toronto/,https://www.instagram.com/grctoronto/,@grctoronto,found,,
utsg,Global Rights Forum,Games & Recreation,St George,https://sop.utoronto.ca/group/global-rights-forum/,https://www.instagram.com/globalrelationsforum/,@globalrelationsforum,low_confidence,,
utsg,Golden Z – University of Toronto Student Chapter,Games & Recreation,St George,https://sop.utoronto.ca/group/golden-z-university-of-toronto/,https://www.instagram.com/uoftgoldenz/,@uoftgoldenz,agent_search,,
utsg,Google Developer Group On-Campus: University of Toronto St. George Student Chapter (GDG UTSG),Media & Web,St George,https://sop.utoronto.ca/group/google-developer-group-on-campus-university-of-toronto-st-george-gdg-utsg/,https://www.instagram.com/gdgutsg/,@gdgutsg,confirmed|web_search_recovery_pass,,
utsg,Google Women Techmakers – University of Toronto Student Chapter,Games & Recreation,St George,https://sop.utoronto.ca/group/google-women-techmakers-university-of-toronto/,https://www.instagram.com/wtmtoronto/,@wtmtoronto,low_confidence,,
utsg,GOT7 UofT Fanclub,Games & Recreation,St George,https://sop.utoronto.ca/group/got7-uoft-fanclub/,https://www.instagram.com/uoftahgases/,@uoftahgases,confirmed|web_search_enrichment_pass,,
utsg,GradLeads,Games & Recreation,St George,https://sop.utoronto.ca/group/gradleads/,https://www.instagram.com/gradleads/,@gradleads,confirmed|web_search_enrichment_pass,,
utsg,"Graduate Architecture, Landscape & Design Student Union (GALDSU)",Politics & Advocacy,St George,https://sop.utoronto.ca/group/graduate-architecture-landscape-design-student-union-galdsu/,https://www.instagram.com/galdsu.uoft/,@galdsu.uoft,confirmed|web_search,,
utsg,Graduate Association for Students in Physiology (GASP),Health,St George,https://sop.utoronto.ca/group/graduate-association-of-students-in-physiology/,https://www.instagram.com/uoft_gasp/,@uoft_gasp,found,,
utsg,Graduate Business Council (GBC),Business,St George,https://sop.utoronto.ca/group/graduate-business-council-gbc/,https://www.instagram.com/rotmangbc/,@rotmangbc,found,,
